MANDT,POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,DUMMY_ISU,ZEUGN,AMOUNT_LC
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549141,,GJPWF204549141,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,GJPWF204549142,,GJPWF204549142,2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549142,,GJPWF204549142,2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,GJPWF204549143,,GJPWF204549143,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549143,,GJPWF204549143,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L5,HIGH BAY BIN,,,,8289999,X,GJPWF204549144,,GJPWF204549144,2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549144,,GJPWF204549144,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L5,HIGH BAY BIN,,,,8289999,X,GJPWF204549145,,GJPWF204549145,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549145,,GJPWF204549145,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L5,HIGH BAY BIN,,,,8289999,X,GJPWF204549146,,GJPWF204549146,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140076,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230602,111727,20230602,,,GJPWF204549146,,GJPWF204549146,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04G204549208,,ND04G204549208,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491736,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3600,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04G204549208,,ND04G204549208,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04G204549210,,ND04G204549210,2137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491637,BP1101EWM,BP,,B2,,,,,BP1101EWM,BP,,3600,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04G204549210,,ND04G204549210,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04G204549211,,ND04G204549211,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491637,BP1101EWM,BP,,B2,,,,,BP1101EWM,BP,,3600,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04G204549211,,ND04G204549211,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,ND04P204549476,,ND04P204549476,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491073,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2880,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04P204549476,,ND04P204549476,2142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,ND04P204549477,,ND04P204549477,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31491073,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2880,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04P204549477,,ND04P204549477,2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549099,,ND04R204549099,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549099,,ND04R204549099,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549105,,ND04R204549105,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549105,,ND04R204549105,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549106,,ND04R204549106,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549106,,ND04R204549106,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549107,,ND04R204549107,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549107,,ND04R204549107,2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549108,,ND04R204549108,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549108,,ND04R204549108,2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549109,,ND04R204549109,2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549109,,ND04R204549109,2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,ND04R204549110,,ND04R204549110,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32363034,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230602,111739,20230602,,,ND04R204549110,,ND04R204549110,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,D0MND818733374,,D0MND818733374,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31293917,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230604,112534,20230604,,,D0MND818733374,,D0MND818733374,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L2,HIGH BAY BIN,,,,8289999,X,3.3186E+13,,3.3186E+13,2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230605,152056,20230605,,,3.3186E+13,,3.3186E+13,2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,AEENA085668399,,AEENA085668399,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,986214,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,30000,PCE,,HIGH BAY BIN,20230605,194238,20230605,,,AEENA085668399,,AEENA085668399,2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AEK13002805528,,AEK13002805528,2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230605,70734,20230605,,,AEK13002805528,,AEK13002805528,2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AEK13002805532,,AEK13002805532,2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230605,70734,20230605,,,AEK13002805532,,AEK13002805532,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AEK13002805534,,AEK13002805534,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230605,70734,20230605,,,AEK13002805534,,AEK13002805534,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AEK13002805536,,AEK13002805536,2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230605,70734,20230605,,,AEK13002805536,,AEK13002805536,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,AENKF037767938,,AENKF037767938,2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31316688,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,90,PCE,,HIGH BAY BIN,20230605,140751,20230605,,,AENKF037767938,,AENKF037767938,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,CF331424029517,,CF331424029517,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31405341,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,90,PCE,,HIGH BAY BIN,20230605,122812,20230605,,,CF331424029517,,CF331424029517,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K2,HIGH BAY BIN,,,,8289999,X,CXC6A085651386,,CXC6A085651386,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,986072,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,48000,PCE,,HIGH BAY BIN,20230605,144751,20230605,,,CXC6A085651386,,CXC6A085651386,2178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,CXC6A085651405,,CXC6A085651405,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,914451,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,7500,PCE,,HIGH BAY BIN,20230605,144751,20230605,,,CXC6A085651405,,CXC6A085651405,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,CXC6A085651408,,CXC6A085651408,2181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,950542,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,58000,PCE,,HIGH BAY BIN,20230605,144751,20230605,,,CXC6A085651408,,CXC6A085651408,2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K2,HIGH BAY BIN,,,,8289999,X,D07FB506694013,,D07FB506694013,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,982778,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,24000,PCE,,HIGH BAY BIN,20230605,95321,20230605,,,D07FB506694013,,D07FB506694013,2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,DAX3A135580618,,DAX3A135580618,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298864,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,960,PCE,,HIGH BAY BIN,20230605,203508,20230605,,,DAX3A135580618,,DAX3A135580618,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,DAX3A135580619,,DAX3A135580619,2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298864,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,960,PCE,,HIGH BAY BIN,20230605,203508,20230605,,,DAX3A135580619,,DAX3A135580619,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,DAX3A135580620,,DAX3A135580620,2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32298864,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,960,PCE,,HIGH BAY BIN,20230605,203508,20230605,,,DAX3A135580620,,DAX3A135580620,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AED6G002808701,,AED6G002808701,2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249215,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,136,PCE,,HIGH BAY BIN,20230606,104350,20230606,,,AED6G002808701,,AED6G002808701,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,AED6G002808702,,AED6G002808702,2193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249215,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,136,PCE,,HIGH BAY BIN,20230606,104350,20230606,,,AED6G002808702,,AED6G002808702,2194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,AEENA085669782,,AEENA085669782,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30624588,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,27000,PCE,,HIGH BAY BIN,20230606,201724,20230606,,,AEENA085669782,,AEENA085669782,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,3.3186E+13,,3.3186E+13,2197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460969,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2640,PCE,,HIGH BAY BIN,20230607,103838,20230607,,,3.3186E+13,,3.3186E+13,2198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,3.3186E+13,,3.3186E+13,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249029,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2160,PCE,,HIGH BAY BIN,20230607,163753,20230607,,,3.3186E+13,,3.3186E+13,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,3.3186E+13,,3.3186E+13,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30622559,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,2600,PCE,,HIGH BAY BIN,20230607,213505,20230607,,,3.3186E+13,,3.3186E+13,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,A426S029529088,,A426S029529088,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30668635,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,6400,PCE,,HIGH BAY BIN,20230607,62638,20230607,,,A426S029529088,,A426S029529088,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,A426S029536353,,A426S029536353,2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30668636,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,6400,PCE,,HIGH BAY BIN,20230607,62639,20230607,,,A426S029536353,,A426S029536353,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,AEANO005462345,,AEANO005462345,2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32257702,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,5400,PCE,,HIGH BAY BIN,20230607,161223,20230607,,,AEANO005462345,,AEANO005462345,2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L1,HIGH BAY BIN,,,,8289999,X,AEANO005462346,,AEANO005462346,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32257702,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,5400,PCE,,HIGH BAY BIN,20230607,161116,20230607,,,AEANO005462346,,AEANO005462346,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,AECGH360105843,,AECGH360105843,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32292907,BP1101EWM,BP,,B2,,,,,BP1101EWM,BP,,18,PCE,,HIGH BAY BIN,20230607,160230,20230607,,,AECGH360105843,,AECGH360105843,2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,AECGH360122426,,AECGH360122426,2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32292907,BP1101EWM,BP,,B2,,,,,BP1101EWM,BP,,18,PCE,,HIGH BAY BIN,20230607,161738,20230607,,,AECGH360122426,,AECGH360122426,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,AECGH360131932,,AECGH360131932,2215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32292907,BP1101EWM,BP,,B2,,,,,BP1101EWM,BP,,18,PCE,,HIGH BAY BIN,20230607,134054,20230607,,,AECGH360131932,,AECGH360131932,2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,AEU02010035763,,AEU02010035763,2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,1298594,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,7200,PCE,,HIGH BAY BIN,20230607,235713,20230607,,,AEU02010035763,,AEU02010035763,2218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,BPFTC101169697,,BPFTC101169697,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31368420,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,120,PCE,,HIGH BAY BIN,20230607,211454,20230607,,,BPFTC101169697,,BPFTC101169697,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044012501,,CHN08044012501,2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,220507,20230607,,,CHN08044012501,,CHN08044012501,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044032929,,CHN08044032929,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,220701,20230607,,,CHN08044032929,,CHN08044032929,2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044075418,,CHN08044075418,2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,224502,20230607,,,CHN08044075418,,CHN08044075418,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044153581,,CHN08044153581,2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,233005,20230607,,,CHN08044153581,,CHN08044153581,2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044156771,,CHN08044156771,2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,225922,20230607,,,CHN08044156771,,CHN08044156771,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,CHN08044232066,,CHN08044232066,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32135228,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,80,PCE,,HIGH BAY BIN,20230607,220247,20230607,,,CHN08044232066,,CHN08044232066,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,CRKRA225338234,,CRKRA225338234,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,30670624,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,3000,PCE,,HIGH BAY BIN,20230607,101629,20230607,,,CRKRA225338234,,CRKRA225338234,2234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,D07FB506729221,,D07FB506729221,2235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,982776,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,15000,PCE,,HIGH BAY BIN,20230607,124800,20230607,,,D07FB506729221,,D07FB506729221,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K1,HIGH BAY BIN,,,,8289999,X,D07FF199478416,,D07FF199478416,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,988935,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,9000,PCE,,HIGH BAY BIN,20230607,103652,20230607,,,D07FF199478416,,D07FF199478416,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,D19CA505322956,,D19CA505322956,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31460340,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,1680,PCE,,HIGH BAY BIN,20230607,82112,20230607,,,D19CA505322956,,D19CA505322956,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,DAX3A804931140,,DAX3A804931140,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
